app_id,primary_mechanic,secondary_mechanics,primary_theme,secondary_themes,combat,roguelite,meta_layer,arrow_tapaway,projectile_continues_outside_board,external_targets,external_mobs_or_enemies,bosses,direction_is_resource,board_rotation_or_direction_change,temporary_targets_or_move_windows,run_upgrades,choose_one_of_three,projectile_modifiers,ricochet,pierce,split_or_multishot,chain_or_bounce,elemental_effects,confidence_mechanic,confidence_theme,confidence_magic_arrow_features,needs_review,evidence
7409298,match3,,magic_fantasy,,cosmetic,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"три в ряд, сразись с игроками, небесные королевства, хрюномагия"
7429555,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"дурак подкидной и переводной, комнаты 2-4, рекорды"
7430049,hidden_object,,detective_mystery,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"поиск и спрятанные предметы, детективные истории Элен"
7430200,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"различай и расставляй цвета, Цветофор"
7453906,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"бросай кости, рискуй и побеждай"
7459018,match3,tile_match,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"расслабляющая головоломка: три-в-ряд и маджонг, зверята"
7495803,non_puzzle,,realistic_neutral,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"шутер от первого лица 5х5, режимы, арсенал, карты"
7516281,unknown,,treasure_adventure,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,low,medium,low,yes,"тайна пирамид, 3D уровни и головоломки; правил нет"
7522400,tabletop,,magic_fantasy,treasure_adventure,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"пасьянс Три Пика, магические карты, сокровища, турнирная таблица"
7528840,unknown,,home_renovation,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,low,low,low,yes,пустое описание; только Собери домашний кинотеатр
7538793,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"шарики перемешались в колбах, наведем порядок"
7551065,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"поле 9х9, 3 шарика, ряд или диагональ от 5 исчезают"
7554932,hidden_object,,detective_mystery,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"поиск предметов, расследуй дела, места преступления и улики"
7560078,unknown,,unknown_mixed,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,low,low,low,yes,"пустое описание; тестовый инструмент, правил нет"
7580568,match3,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"уровни три в ряд, собирайте урожай, монетки"
7588968,non_puzzle,,farm_garden,food_household,none,no,other,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"ферма: фрукты, выпечка, фабрики, питомцы, торговля онлайн"
7605538,hidden_object,,detective_mystery,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"найди отличия на скорость, Рейчел Холмс, детективные инструменты"
7626917,match3,,home_renovation,,none,no,renovation_story,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,low,no,"жанр Three in a row; Школа Дизайна, интерьеры и мебель"
7627215,other_puzzle,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"убирай перегородки, достань сокровища, спаси героя"
7661484,hidden_object,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"найди отличия между картинками, 10000 картинок, всей семьей"
7675528,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"управляй лабиринтом, выведи синий шар; стрелки лишь управление"
7683769,match3,,home_renovation,,none,no,renovation_story,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,medium,no,"камни три в ряд, восстанови дом до особняка, Оскар и сюжет"
7689113,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,собери 2048 объединяя плитки; стрелки клавиатуры лишь управление
7702952,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,"соедини числа от 0 до самого высокого, трудные головоломки"
7708871,other_puzzle,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,low,high,no,"хитрые головоломки, 1% доходят до 40 уровня; правил нет"
7714862,tabletop,,realistic_neutral,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"пасьянс: убери карты того же ранга, турнир, древние Афины"
7725277,match3,,home_renovation,detective_mystery,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,жанр Three in a row; восстанови отель и раскрой тайны
7725851,match3,,magic_fantasy,,core,no,rpg_progression,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,medium,yes,"жанр Three in a row, но описание про клановые войны и PvP"
7741985,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"дающие автоматы, джекпоты, вращения, колеса удачи, мини-игры"
7749645,other_puzzle,,romance_love,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,рисуй линии чтобы соединить 2 любящих шарика
7773901,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,сортируйте шарики в пробирках пока цвет не один в колбе
7776586,merge,,magic_fantasy,,none,no,other,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"соединяйте сотни объектов на магических землях, квесты"
7791760,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,отсортируй цветную воду в стаканах по одному цвету
7797078,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"в каждой колбе один тип шариков, перетаскивай между колбами"
7806599,merge,,abstract,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"2048: объединяй плитки; дуэли, батл-рояль, лиги, ELO"
7808869,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"2048 в 3D с физикой: целься, стреляй по блоку того же номера"
7814363,other_puzzle,,monsters_combat,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"скользи по уровню, выстрел скольжением, уничтожь врагов; стрелки управление"
7814606,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,свайпом соединяй цифры в суммы по 10
7820955,other_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"соединяй приборы коннекторами, двигай и вращай, единая система"
7825998,other_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"побег из тюрьмы: используй подкоп, забери товарищей"
7845757,non_puzzle,,unknown_mixed,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,high,no,"платформер: скоростное прохождение, ловушки, секреты, топ лидеров"
7850362,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"классический Пасьянс с колоды по 1 или 3 карты, фоны, undo"
7853502,match3,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"нажимай на фрукты в ряду с одинаковыми, летняя игра 3 в ряд"
7864291,other_puzzle,,romance_love,,cosmetic,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,low,no,"тапни отмычку чтобы воссоединить влюбленные шарики, вражеские элементы"
7866185,picture_reveal,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"перетаскивай кусочки пазла, 100 уровней с картинками, сказочный"
7869885,word,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"составляй слова из выданных слов: милость 35, шарлотка 80"
7869938,hidden_object,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"отыскивай спрятанные предметы, Елизавета тревел-блогер"
7876558,match3,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"игра три в ряд ко дню донора, факты о донорстве за уровни"
7883862,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"соединяйте шарики с одинаковыми значениями, удвоение числа"
7890960,match3,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"жанр Three in a row; три-в-ряд головоломка, лопать шарики"
7891261,match3,,unknown_mixed,,cosmetic,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,medium,no,"первая три в ряд с реальными соперниками, Золотая Лига, хрюномагия"
7894397,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"рой в песке ход для шариков в чаши по цветам, избегай препятствий"
7900213,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,физическая головоломка: рисуй линии и кати мячи
7900251,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"Линии 98: перемещай шарики, выстрой 5 одного цвета"
7902507,non_puzzle,,realistic_neutral,,none,no,other,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"эконом сим: город мечты, биржа, порт, экспедиции, мэр"
7909156,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,самые популярные игровые автоматы в Клубе Слотов
7912147,match3,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"игра три в ряд, прогулка по лесу, уровни с заданиями"
7916925,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,тап по столбцу направляет плитку; соединяй в удвоенное число
7920822,non_puzzle,,memes_pop_culture,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"шутер: выживание и уровни, пистолет и автоматы, убей врагов"
7923311,quiz_trivia,,realistic_neutral,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"турнир: битва интеллектов, 5 вопросов, кубок победителя"
