bucket,bucket_kind,app_id,title,genre,match_strength,reasons,members_count,published,age_days,rank_growth_rate,rank_popular_week,rank_popular_today,hot_top300
sort,mechanic,53371848,Сортировка птиц,Puzzle,strong,title:сортир; desc:сортир,2040,2025-04-02,532,2491,3536,,0
sort,mechanic,54604116,Клубок,Puzzle,strong,desc:сортир,2035,2026-06-08,100,3654,2907,2909,0
sort,mechanic,52916427,Картишки,Tabletop game,strong,desc:сортир,1986,2025-01-14,610,1216,3731,3699,0
sort,mechanic,53402966,Сортировка цветных мячей,Puzzle,strong,title:сортир; desc:сортир,1843,2025-04-08,526,2956,3975,3976,0
sort,mechanic,53261501,Пружинки,Hyper-casual,strong,desc:сортир,1820,2025-03-14,551,3106,4912,4717,0
sort,mechanic,53334526,Сортировка кубиков,Hyper-casual,strong,title:сортир; desc:сортир,1674,2025-03-31,534,2243,4523,4525,0
sort,mechanic,53071590,Горшочки,Puzzle,strong,desc:сортир,1641,2025-02-14,579,3877,4122,4123,0
sort,mechanic,53056922,Стражи Галактики: хексы,Puzzle,strong,desc:сортир,1589,2025-02-25,568,1674,4378,4379,0
sort,mechanic,54289236,Цветные Катушки,Hyper-casual,strong,desc:сортир,1533,2025-11-06,314,4386,4548,4549,0
sort,mechanic,53729819,WaterSort:Сортировка по цвету,Hyper-casual,strong,title:сортир; desc:water sort,1441,2025-07-02,441,2522,3696,3667,0
sort,mechanic,53729818,Сортировка Шаров: Головоломка,Hyper-casual,strong,title:сортир,1427,2025-06-18,455,3134,4458,4451,0
sort,mechanic,54241455,Цветные Мячи,Hyper-casual,strong,desc:сортир,1411,2025-10-17,334,2512,3867,3840,0
sort,mechanic,53404473,Автопарк: сортируй тачки,Simulator,strong,title:сортир; desc:сортир,1345,2026-02-19,209,3391,4324,4325,0
sort,mechanic,54258496,Мастер Полок: Сортировка 3D,Hyper-casual,strong,title:сортир; desc:сортир,1288,2025-10-23,328,1513,3429,3437,0
sort,mechanic,53359352,Треугольники,Hyper-casual,strong,desc:по полочкам,1260,2025-04-01,533,3029,4383,4393,0
sort,mechanic,54269036,Хекса Сортировка,Puzzle,strong,title:сортир,1216,2025-10-27,324,2795,3249,3250,0
sort,mechanic,54611496,Сортировка пряжи: Вызов,Puzzle,strong,title:сортир; desc:сортир,1203,2026-06-01,107,4694,2849,2844,0
sort,mechanic,53994811,Сортировка Новый Год,Hyper-casual,strong,title:сортир,1200,2025-08-07,405,4389,4540,4541,0
sort,mechanic,54293966,Сортировка предметов: бублики,Puzzle,strong,title:сортир; desc:сортир,1122,2025-11-05,315,2989,4216,4217,0
sort,mechanic,54154005,Цветной Пазл,Hyper-casual,strong,desc:сортир,1007,2025-09-18,363,2336,2885,2889,0
sort,mechanic,54390045,Хекса Аниматор,Puzzle,strong,desc:sort,918,2025-12-23,267,1318,,,0
sort,mechanic,54655421,Мастер сортировки,Puzzle,strong,title:сортир; desc:сортир,804,2026-07-15,63,3639,2926,2825,0
sort,mechanic,54573917,Быстрая Алхимия,Puzzle,strong,desc:сортир,782,2026-05-21,118,4496,3253,3219,0
sort,mechanic,53966904,ПТИЧИЙ УЛЕЙ: ПАЗЛ СОРТИРОВКИ,Hyper-casual,strong,title:сортир; desc:сортир,762,2025-08-12,400,4094,3344,3345,0
sort,mechanic,54632273,Исправь Пиццу: Сортировка Еды,Puzzle,strong,title:сортир; desc:сортир,716,2026-08-04,43,1971,4439,4440,0
sort,mechanic,54608047,Hexa Slink: Tap Away Puzzle,Puzzle,strong,desc:сортир,682,2026-07-10,68,3848,4024,4025,0
sort,mechanic,54720714,Кодовое слово,Word game,strong,desc:сортир,674,2026-08-25,22,2952,4138,4139,0
sort,mechanic,54702048,PixelSort Puzzle,Puzzle,strong,desc:сортир,668,2026-08-06,41,3486,4713,4715,0
sort,mechanic,54258500,Bubble Tea Sort: Служба Доста,Hyper-casual,strong,title:sort,566,2025-11-20,300,3956,4473,4475,0
sort,mechanic,54681620,Всё по местам,Puzzle,strong,desc:сортир,559,2026-07-29,49,4501,2774,2700,0
sort,mechanic,52479425,Крышечки,Puzzle,strong,desc:сортир,528,2024-10-17,699,3253,3343,3344,0
sort,mechanic,52895482,Соедини все Буковки,Hyper-casual,strong,desc:сортир,482,2025-01-09,615,3399,4813,4814,0
sort,mechanic,52707765,Гекса: сортируем цветные пазл,Puzzle,strong,title:сортир,451,2024-11-19,666,4321,4137,4138,0
sort,mechanic,54683949,Сортировка: Цвет и Форма,Puzzle,strong,title:сортир; desc:сортир,437,2026-08-28,19,624,4408,4400,0
sort,mechanic,54346382,Кубомир,Puzzle,strong,desc:сортир,403,2025-12-04,286,3026,4417,4427,0
sort,mechanic,51921437,Сортировка По Полочкам!,Puzzle,strong,title:сортир; desc:по полочкам,396,2024-05-14,855,4317,4109,4119,0
sort,mechanic,52739935,Волшебная Кузница: Сортировка,Puzzle,strong,title:сортир; desc:сортир,392,2025-03-19,546,2614,4210,4211,0
sort,mechanic,52135775,Крути Шурупы,Puzzle,strong,desc:сортир,365,2024-08-13,764,4748,4021,4022,0
sort,mechanic,54597286,Давайте жить дружно,Puzzle,strong,desc:сортир,282,2026-07-07,71,4768,4257,4257,0
sort,mechanic,54645336,Казначей - сортируй монеты,Puzzle,strong,title:сортир; desc:сортир,273,2026-07-20,58,4111,2874,2887,0
sort,mechanic,54756455,Сортировка коробок,Puzzle,strong,title:сортир; desc:сортир,253,2026-09-11,5,811,3357,3366,0
sort,mechanic,54653496,Пазл Перемен,Puzzle,strong,desc:сортир,115,2026-09-14,2,759,3513,3523,0
sort,mechanic,51914517,По полочкам: магазин игрушек,Puzzle,strong,title:по полочкам; desc:сортир,68,2024-06-13,825,4895,4788,4789,0
sort,mechanic,7538793,Шарики,Puzzle,weak,desc_weak:колба,532387,2020-07-24,2245,3283,140,,1
sort,mechanic,7430200,Цветофор,Puzzle,weak,desc_weak:расставлять цвет,381712,2020-04-28,2332,4971,4158,4159,0
sort,mechanic,52326680,Тарелочки,Puzzle,weak,desc_weak:упорядочивайте их по цвет,70871,2024-09-23,723,4930,804,1660,0
sort,mechanic,52937214,Устранение Полок,Three in a row,weak,desc_weak:полках,41214,2025-05-06,498,937,1345,,0
sort,mechanic,51891603,Пробирочки,Hyper-casual,weak,desc_weak:распределить всю воду по пробиркам соотв,12733,2024-04-05,894,4352,1397,841,0
sort,mechanic,52876417,Я Люблю Устранение,Three in a row,weak,desc_weak:полке,11860,2025-07-22,421,2088,1097,2278,0
sort,mechanic,54572646,БуквоВарь,Puzzle,weak,desc_weak:полках,6675,2026-05-22,117,4105,2471,2270,0
sort,mechanic,54696297,Зал секретов: Поиск предметов,Puzzle,weak,desc_weak:полке,6205,2026-09-14,2,26,481,228,1
sort,mechanic,54754375,Маджонг: Чайники,Puzzle,weak,desc_weak:полку,4505,2026-09-11,5,91,366,,1
sort,mechanic,52513041,Из Частей,Puzzle,weak,desc_weak:расставлять разноцвет,4014,2024-10-21,695,2998,4176,4177,0
sort,mechanic,51600591,Мастер Линии,Puzzle,weak,desc_weak:колбу,3337,2023-04-03,1262,4051,4968,4968,0
sort,mechanic,52851920,Раздолбай Робота!,Puzzle,weak,"desc_weak:расставляй бомбы, гири и другие предмет",2831,2024-12-18,637,3677,3215,3216,0
sort,mechanic,54697900,Кладовая,Puzzle,weak,desc_weak:полку,2771,2026-08-05,42,2890,3598,3607,0
sort,mechanic,51466499,Цветные Обручи,Puzzle,weak,desc_weak:разложить все обручи по определенным цве,2099,2022-11-03,1413,4477,4785,4777,0
sort,mechanic,54724792,Лавка Алхимика,Puzzle,weak,desc_weak:колбы,1847,2026-08-31,16,1310,3899,3873,0
sort,mechanic,54704785,Тучкин: 28 котоигр,Puzzle,weak,desc_weak:полке,1704,2026-08-18,29,2206,,,0
sort,mechanic,54290693,Кадастр,Puzzle,weak,desc_weak:разделенная на цвет,1204,2025-11-10,310,3498,4695,4697,0
sort,mechanic,54666161,Королевский Джем: 2048,Puzzle,weak,desc_weak:колбу,848,2026-07-16,62,3867,4118,4110,0
sort,mechanic,54754987,Верстак - мастерская,Puzzle,weak,desc_weak:полку,249,2026-09-11,5,704,4904,4869,0
screw,mechanic,54255702,Болты и гайки: сортировка,Puzzle,strong,title:болты; desc:болты,177003,2025-10-27,324,80,108,307,1
screw,mechanic,53603592,Открути всё,Puzzle,strong,title:открути; desc:болтики,129691,2025-06-04,469,4627,441,298,1
screw,mechanic,52302182,Hе Могу Пошевелиться,Puzzle,strong,desc:винтами,101791,2025-04-16,518,426,1059,,0
screw,mechanic,54174190,Сортировка Болтомания,Puzzle,strong,title:болтомани; desc:гайк,96177,2025-10-13,338,1397,430,230,1
screw,mechanic,52847608,Болты и Гайки - Сортировка,Puzzle,strong,title:болты; desc:болты,62834,2024-12-23,632,3314,627,,0
screw,mechanic,51965979,Головоломка! Гайки и болты,Hyper-casual,strong,title:гайк; desc:гайк,49404,2024-06-27,811,4628,1776,199,1
screw,mechanic,52851783,Безголовый Джо,Puzzle,strong,desc:болты,49118,2024-12-18,637,4538,1143,1759,0
screw,mechanic,52012414,Болты и Гайки: Головоломка,Puzzle,strong,title:болты; desc:болтики,44084,2024-08-22,755,797,1484,231,1
screw,mechanic,53495696,ШурупоКрут,Puzzle,strong,title:шуруп; desc:шуруп,39106,2025-04-28,506,2511,636,1075,0
screw,mechanic,54277449,Открути и Подумай,Puzzle,strong,title:открути; desc:шуруп,38191,2025-11-06,314,4615,818,1182,0
screw,mechanic,52784173,Лимонадный Магнат,Economic,strong,desc:закручива,32737,2025-03-21,544,3739,1583,,0
screw,mechanic,53293475,Screw out: Bolt and Nuts,Puzzle,strong,title:screw,29185,2025-03-25,540,1386,694,1057,0
screw,mechanic,52899915,Цветные Гайки,Puzzle,strong,title:гайк; desc:гайк,24807,2025-01-09,615,2239,1077,,0
screw,mechanic,51729446,Повернул Bинт,Three in a row,strong,desc:винтами,24193,2024-10-24,692,3726,1874,,0
screw,mechanic,52782793,Болтики,Hyper-casual,strong,title:болтики; desc:болтики,23061,2024-12-02,653,1170,1835,241,1
screw,mechanic,51918009,Войны Роботов,Racing,strong,desc:гайк,18997,2024-08-09,768,840,1781,,0
screw,mechanic,53360165,Bolts,Puzzle,strong,title:bolts; desc:болтами,17419,2025-04-11,523,3856,1481,991,0
screw,mechanic,51890747,Болты и гайки,Puzzle,strong,title:болты,14943,2024-04-02,897,1157,1485,1651,0
screw,mechanic,51991025,Bolts and Nuts,Puzzle,strong,title:bolts; desc:bolts,14086,2024-07-15,793,2260,1743,603,0
screw,mechanic,54583313,Гайки и Болты - Сортировка!,Puzzle,strong,title:гайк; desc:болты,13331,2026-05-26,113,92,399,305,1
screw,mechanic,52977265,Болтики: Сортировка,Puzzle,strong,title:болтики; desc:болтики,5628,2026-06-30,78,1595,2106,1112,0
screw,mechanic,54254065,Гайки и болты: сортировка,Puzzle,strong,title:гайк; desc:гайк,5605,2025-10-22,329,3158,2914,2916,0
screw,mechanic,54662458,Болты Сортировка,Puzzle,strong,title:болты; desc:винты,5395,2026-07-07,71,2054,2806,2811,0
screw,mechanic,54709871,Шурупоголовые,Puzzle,strong,title:шуруп; desc:болтов,4412,2026-08-10,37,4635,1489,,0
screw,mechanic,54240170,Болтики и Гайки: Головоломка,Puzzle,strong,title:болтики; desc:винтами,3509,2025-10-16,335,372,3206,3207,0
screw,mechanic,54716790,Гайки и болты: головоломка,Puzzle,strong,title:гайк; desc:гайк,2919,2026-08-17,30,1580,1160,,0
screw,mechanic,54101040,Народный Винт,Hyper-casual,strong,title:винт; desc:винт,2747,2025-09-24,357,3602,3246,3272,0
screw,mechanic,54653453,Гайка За Гайкой,Puzzle,strong,title:гайк,2026,2026-07-03,75,3935,4433,4375,0
screw,mechanic,52232890,Болты,Puzzle,strong,title:болты; desc:болт,1585,2024-09-02,744,3277,3449,3457,0
screw,mechanic,54691906,Выкрути винты: Птичий парк,Puzzle,strong,title:выкрути; desc:винты,1239,2026-08-10,37,4125,4702,4704,0
screw,mechanic,54590940,Симулятор темщика,Simulator,strong,desc:выкрути,984,2026-05-26,113,3203,3318,3319,0
screw,mechanic,54737745,Спаси Семью: Цветные Винты,Hyper-casual,strong,title:винты; desc:винты,689,2026-09-09,7,474,3590,3566,0
screw,mechanic,54630379,MegaFactory,Simulator,strong,desc:болтов,409,2026-09-09,7,981,3544,,0
screw,mechanic,52135775,Крути Шурупы,Puzzle,strong,title:шуруп; desc:винты,365,2024-08-13,764,4748,4021,4022,0
screw,mechanic,54754987,Верстак - мастерская,Puzzle,strong,desc:винт,249,2026-09-11,5,704,4904,4869,0
bubble,mechanic,6214836,Лига Пузырей,Arcade,strong,title:пузыр,593137,2017-10-16,3257,2180,705,,0
bubble,mechanic,6994984,Атлантида - зума,Three in a row,strong,title:зума; desc:zuma,413628,2019-07-12,2623,,74,281,1
bubble,mechanic,7890960,Бабл Шарики,Three in a row,strong,title:бабл,271433,2022-07-07,1532,281,143,,1
bubble,mechanic,51918751,Шарики в колбах,Three in a row,strong,desc:шарики по колбам одного цвета,208167,2024-05-07,862,162,159,477,1
bubble,mechanic,51559482,Лопать Пузыри,Three in a row,strong,title:пузыр,139336,2023-03-21,1275,366,630,,0
bubble,mechanic,51719736,Шарики Зума Стрелялки,Three in a row,strong,title:зума,136304,2023-08-03,1140,3810,495,1234,0
bubble,mechanic,51554338,Пузырьковый Bпрыск,Three in a row,strong,title:пузыр,135290,2024-07-30,778,265,628,,1
bubble,mechanic,51495581,Симпатичный пузырьковый шутер,Three in a row,strong,title:пузыр; desc:стреляйте во все цветные шарик,129902,2023-01-19,1336,542,801,,0
bubble,mechanic,51900383,Соедини котиков,Hyper-casual,strong,desc:запуская их в мыльных пузыр,126027,2024-04-11,888,,862,,0
bubble,mechanic,8065963,Бабл Квас - хаги ваги,Hyper-casual,strong,title:бабл,123564,2022-02-09,1680,1583,175,,1
bubble,mechanic,51863420,Шарики Стрелялки: бабла шутер,Three in a row,strong,title:бабл; desc:бабл шутер,123333,2024-02-27,932,1628,354,,0
bubble,mechanic,8146064,Взрывай пузыри,Three in a row,strong,title:пузыр,116564,2022-07-13,1526,473,873,,0
bubble,mechanic,8222433,Королевский нокаут,Hyper-casual,strong,desc:шарики того же цвета,108341,2022-08-09,1499,493,952,,0
bubble,mechanic,52050213,Зума Делюкс,Three in a row,strong,title:зума; desc:зума,88559,2024-07-26,782,1523,910,774,0
bubble,mechanic,51418036,Человек пузырь,Hyper-casual,strong,title:пузыр,88363,2022-10-13,1434,489,1568,,0
bubble,mechanic,52696993,Шарики Волна Удачи,Puzzle,strong,desc:bubble,87584,2024-11-19,666,1828,325,762,0
bubble,mechanic,8035370,Бубсы: Лопать шары,Three in a row,strong,desc:запускай свой шарик в волну пузыр,69978,2021-12-27,1724,4842,4705,4707,0
